opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,year,quarter,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,profit_margin,close_value_k,sales_cycle,quarter_year,age_in_days
ZGK1AWBD,Boris Faz,MGSpecial,Vehement Capital Partners,Engaging,8/6/2017,,,,,Rocco Neubert,East,finance,1993,646.1,883,United States,Golddex,MG,55,,,,,147
AV72Y65Y,Cecily Lampkin,MGSpecial,Streethex,Engaging,8/6/2017,,,,,Dustin Brinkmann,Central,retail,1988,1376.8,1165,Belgium,,MG,55,,,,,147
2PP30ME4,Corliss Cosme,GTXPlusBasic,Konex,Lost,8/6/2017,11/4/2017,0,2017,2017Q4,Cara Losch,East,technolgy,1980,7708.38,13756,United States,,GTX,1096,-1,0,90,2017Q4,
UADVV91I,Corliss Cosme,MGSpecial,Bluth Company,Won,8/6/2017,12/1/2017,59,2017,2017Q4,Cara Losch,East,technolgy,1993,1242.32,3027,United States,Acme Corporation,MG,55,0.072727273,0.059,117,2017Q4,
E9PMCMA3,Corliss Cosme,MGSpecial,Donquadtech,Won,8/6/2017,11/14/2017,54,2017,2017Q4,Cara Losch,East,technolgy,1992,1712.68,3194,United States,Acme Corporation,MG,55,-0.018181818,0.054,100,2017Q4,
EGW6AN01,Daniell Hammack,MGAdvanced,Donquadtech,Lost,8/6/2017,11/8/2017,0,2017,2017Q4,Rocco Neubert,East,technolgy,1992,1712.68,3194,United States,Acme Corporation,MG,3393,-1,0,94,2017Q4,
A8NDGVJE,Darcel Schlecht,GTXPro,,Engaging,8/6/2017,,,,,Melvin Marxen,Central,,,,,,,GTX,4821,,,,,147
NI5XQR33,Darcel Schlecht,GTXPlusBasic,Cancity,Lost,8/6/2017,8/14/2017,0,2017,2017Q3,Melvin Marxen,Central,retail,2001,718.62,2448,United States,,GTX,1096,-1,0,8,2017Q3,
QYUZ3KVU,Donn Cantrell,MGAdvanced,Mathtouch,Won,8/6/2017,8/11/2017,3114,2017,2017Q3,Rocco Neubert,East,marketing,1984,3027.46,9516,Jordan,,MG,3393,-0.082228117,3.114,5,2017Q3,
5TOZM59X,Elease Gluck,MGSpecial,Rantouch,Won,8/6/2017,8/17/2017,60,2017,2017Q3,Celia Rouche,West,telecommunications,1994,1188.42,3015,United States,,MG,55,0.090909091,0.06,11,2017Q3,
XWOG5DC0,Garret Kinder,GTXBasic,Donware,Lost,8/6/2017,11/8/2017,0,2017,2017Q4,Cara Losch,East,marketing,1999,1197.44,2570,United States,,GTX,550,-1,0,94,2017Q4,
IQAFSIV4,Garret Kinder,GTXBasic,Kan-code,Won,8/6/2017,8/27/2017,422,2017,2017Q3,Cara Losch,East,software,1982,11698.03,34288,United States,,GTX,550,-0.232727273,0.422,21,2017Q3,
EETBBG75,Garret Kinder,MGAdvanced,Konex,Won,8/6/2017,9/20/2017,3971,2017,2017Q3,Cara Losch,East,technolgy,1980,7708.38,13756,United States,,MG,3393,0.170350722,3.971,45,2017Q3,
7FFV8D9U,Gladys Colclough,GTXPro,Plusstrip,Engaging,8/6/2017,,,,,Melvin Marxen,Central,entertainment,2002,349.81,315,United States,,GTX,4821,,,,,147
04T6SOQW,Kami Bicknell,GTXBasic,,Engaging,8/6/2017,,,,,Summer Sewald,West,,,,,,,GTX,550,,,,,147
STYAF310,Kami Bicknell,GTXPlusBasic,Faxquote,Lost,8/6/2017,11/4/2017,0,2017,2017Q4,Summer Sewald,West,telecommunications,1995,1825.82,5595,United States,Sonron,GTX,1096,-1,0,90,2017Q4,
6W7QAH1B,Kami Bicknell,GTXBasic,Konex,Won,8/6/2017,12/18/2017,510,2017,2017Q4,Summer Sewald,West,technolgy,1980,7708.38,13756,United States,,GTX,550,-0.072727273,0.51,134,2017Q4,
KXLD5YKX,Kami Bicknell,MGAdvanced,Scotfind,Won,8/6/2017,11/19/2017,4032,2017,2017Q4,Summer Sewald,West,software,1996,6354.87,16780,United States,Bubba Gump,MG,3393,0.188328912,4.032,105,2017Q4,
SLMY2KDA,Kary Hendrixson,GTXPro,,Engaging,8/6/2017,,,,,Summer Sewald,West,,,,,,,GTX,4821,,,,,147
PDMZ1I99,Lajuana Vencill,MGAdvanced,Globex Corporation,Engaging,8/6/2017,,,,,Dustin Brinkmann,Central,technolgy,2000,1223.72,2497,Norway,,MG,3393,,,,,147
ESYGBBLP,Lajuana Vencill,GTXBasic,Dontechi,Lost,8/6/2017,12/10/2017,0,2017,2017Q4,Dustin Brinkmann,Central,software,1982,4618,10083,United States,,GTX,550,-1,0,126,2017Q4,
AD2YEH7W,Marty Freudenburg,GTXPlusPro,,Engaging,8/6/2017,,,,,Melvin Marxen,Central,,,,,,,GTX,5482,,,,,147
98K99UW9,Rosie Papadopoulos,GTXPlusPro,,Engaging,8/6/2017,,,,,Cara Losch,East,,,,,,,GTX,5482,,,,,147
ZDSAVCDQ,Rosie Papadopoulos,MGSpecial,Plussunin,Won,8/6/2017,8/12/2017,52,2017,2017Q3,Cara Losch,East,retail,2003,1419.98,4018,United States,,MG,55,-0.054545455,0.052,6,2017Q3,
OMJHW2J1,Versie Hillebrand,MGAdvanced,,Engaging,8/6/2017,,,,,Dustin Brinkmann,Central,,,,,,,MG,3393,,,,,147
G6CMP5I9,Versie Hillebrand,MGAdvanced,,Engaging,8/6/2017,,,,,Dustin Brinkmann,Central,,,,,,,MG,3393,,,,,147
OSG9KZGB,Anna Snelling,GTXPlusBasic,Kan-code,Engaging,8/7/2017,,,,,Dustin Brinkmann,Central,software,1982,11698.03,34288,United States,,GTX,1096,,,,,146
693K7IAT,Boris Faz,GTXBasic,Funholding,Engaging,8/7/2017,,,,,Rocco Neubert,East,finance,1991,2819.5,7227,United States,Golddex,GTX,550,,,,,146
QRWC159J,Boris Faz,MGAdvanced,Sumace,Lost,8/7/2017,12/8/2017,0,2017,2017Q4,Rocco Neubert,East,retail,2000,167.89,493,Romania,,MG,3393,-1,0,123,2017Q4,
TXPUCPT8,Cecily Lampkin,MGAdvanced,Globex Corporation,Won,8/7/2017,11/17/2017,3684,2017,2017Q4,Dustin Brinkmann,Central,technolgy,2000,1223.72,2497,Norway,,MG,3393,0.08576481,3.684,102,2017Q4,
2ZVWE5NE,Corliss Cosme,GTXPlusBasic,Sumace,Lost,8/7/2017,12/19/2017,0,2017,2017Q4,Cara Losch,East,retail,2000,167.89,493,Romania,,GTX,1096,-1,0,134,2017Q4,
4335LVQT,Corliss Cosme,GTXPlusPro,Zotware,Won,8/7/2017,11/19/2017,4648,2017,2017Q4,Cara Losch,East,software,1979,4478.47,13809,United States,,GTX,5482,-0.152134258,4.648,104,2017Q4,
MJ0RRDLN,Corliss Cosme,GTXPro,Gekko & Co,Won,8/7/2017,12/5/2017,4639,2017,2017Q4,Cara Losch,East,retail,1990,2520.83,3502,United States,,GTX,4821,-0.037751504,4.639,120,2017Q4,
QAJPUEN2,Darcel Schlecht,GTXPro,Betatech,Lost,8/7/2017,8/18/2017,0,2017,2017Q3,Melvin Marxen,Central,medical,1986,647.18,1185,Kenya,,GTX,4821,-1,0,11,2017Q3,
4XLLUO6J,Darcel Schlecht,GTXPlusPro,Inity,Won,8/7/2017,9/17/2017,6360,2017,2017Q3,Melvin Marxen,Central,marketing,1986,2403.58,8801,United States,Inity,GTX,5482,0.160160525,6.36,41,2017Q3,
5R408EB5,Elease Gluck,GTXPlusBasic,Singletechno,Lost,8/7/2017,12/19/2017,0,2017,2017Q4,Celia Rouche,West,retail,1996,2214.94,5374,United States,,GTX,1096,-1,0,134,2017Q4,
FB0Q3FYP,Gladys Colclough,GTXPro,Inity,Won,8/7/2017,9/22/2017,4722,2017,2017Q3,Melvin Marxen,Central,marketing,1986,2403.58,8801,United States,Inity,GTX,4821,-0.020535159,4.722,46,2017Q3,
JZ2VUXZQ,Hayden Neloms,GTXPlusBasic,Rantouch,Lost,8/7/2017,8/26/2017,0,2017,2017Q3,Celia Rouche,West,telecommunications,1994,1188.42,3015,United States,,GTX,1096,-1,0,19,2017Q3,
RB54V758,James Ascencio,MGAdvanced,Sunnamplex,Won,8/7/2017,8/17/2017,3039,2017,2017Q3,Summer Sewald,West,marketing,2008,894.37,1593,Poland,,MG,3393,-0.104332449,3.039,10,2017Q3,
38C7HEG6,Jonathan Berthelot,GTXPlusBasic,Rundofase,Won,8/7/2017,11/1/2017,1080,2017,2017Q4,Melvin Marxen,Central,technolgy,1983,1008.06,1238,United States,,GTX,1096,-0.01459854,1.08,86,2017Q4,
FNXCNUR1,Kami Bicknell,GTXPlusBasic,Blackzim,Lost,8/7/2017,11/24/2017,0,2017,2017Q4,Summer Sewald,West,retail,2009,497.11,1588,United States,,GTX,1096,-1,0,109,2017Q4,
DSPMSOTB,Lajuana Vencill,MGAdvanced,Globex Corporation,Won,8/7/2017,12/13/2017,3063,2017,2017Q4,Dustin Brinkmann,Central,technolgy,2000,1223.72,2497,Norway,,MG,3393,-0.097259063,3.063,128,2017Q4,
WD7Q5D3G,Markita Hansen,GTXPlusBasic,,Engaging,8/7/2017,,,,,Celia Rouche,West,,,,,,,GTX,1096,,,,,146
ZC987DAQ,Markita Hansen,MGAdvanced,,Engaging,8/7/2017,,,,,Celia Rouche,West,,,,,,,MG,3393,,,,,146
AOVU3VUJ,Markita Hansen,GTXBasic,Konex,Lost,8/7/2017,11/17/2017,0,2017,2017Q4,Celia Rouche,West,technolgy,1980,7708.38,13756,United States,,GTX,550,-1,0,102,2017Q4,
I6M40320,Niesha Huffines,GTXPlusBasic,Betatech,Engaging,8/7/2017,,,,,Melvin Marxen,Central,medical,1986,647.18,1185,Kenya,,GTX,1096,,,,,146
SYA1A4E5,Niesha Huffines,GTXPro,,Engaging,8/7/2017,,,,,Melvin Marxen,Central,,,,,,,GTX,4821,,,,,146
9AESK6QV,Vicki Laflamme,GTXBasic,,Engaging,8/7/2017,,,,,Celia Rouche,West,,,,,,,GTX,550,,,,,146
6DUFMKIG,Vicki Laflamme,MGSpecial,J-Texon,Lost,8/7/2017,8/13/2017,0,2017,2017Q3,Celia Rouche,West,retail,1989,1388.67,3583,United States,,MG,55,-1,0,6,2017Q3,
R2DID6L7,Violet Mclelland,MGSpecial,Acme Corporation,Won,8/7/2017,11/4/2017,52,2017,2017Q4,Cara Losch,East,technolgy,1996,1100.04,2822,United States,Acme Corporation,MG,55,-0.054545455,0.052,89,2017Q4,
WHS3UZHR,Violet Mclelland,MGSpecial,Bluth Company,Won,8/7/2017,11/9/2017,51,2017,2017Q4,Cara Losch,East,technolgy,1993,1242.32,3027,United States,Acme Corporation,MG,55,-0.072727273,0.051,94,2017Q4,
5UFQONQU,Zane Levy,GTXPro,Condax,Won,8/7/2017,11/27/2017,4480,2017,2017Q4,Summer Sewald,West,medical,2017,4.54,9,United States,,GTX,4821,-0.070732213,4.48,112,2017Q4,
RRQIGS7E,Anna Snelling,MGSpecial,dambase,Won,8/8/2017,8/18/2017,53,2017,2017Q3,Dustin Brinkmann,Central,marketing,1995,2173.98,2928,United States,Inity,MG,55,-0.036363636,0.053,10,2017Q3,
1VFRN1GB,Cassey Cress,GTXBasic,Xx-zobam,Won,8/8/2017,8/27/2017,582,2017,2017Q3,Rocco Neubert,East,entertainment,1989,3838.39,8274,United States,,GTX,550,0.058181818,0.582,19,2017Q3,
Q8QGD2OG,Cecily Lampkin,MGAdvanced,,Engaging,8/8/2017,,,,,Dustin Brinkmann,Central,,,,,,,MG,3393,,,,,145
AHXFADIU,Cecily Lampkin,GTXPlusPro,Cancity,Lost,8/8/2017,11/1/2017,0,2017,2017Q4,Dustin Brinkmann,Central,retail,2001,718.62,2448,United States,,GTX,5482,-1,0,85,2017Q4,
PWKFVQFA,Cecily Lampkin,MGAdvanced,Warephase,Won,8/8/2017,11/8/2017,3354,2017,2017Q4,Dustin Brinkmann,Central,services,1997,2041.73,5276,United States,Warephase,MG,3393,-0.011494253,3.354,92,2017Q4,
8CAXVCDF,Daniell Hammack,MGAdvanced,Donware,Lost,8/8/2017,8/9/2017,0,2017,2017Q3,Rocco Neubert,East,marketing,1999,1197.44,2570,United States,,MG,3393,-1,0,1,2017Q3,
0SIWRBDT,Daniell Hammack,GTXPlusBasic,Konex,Won,8/8/2017,12/22/2017,1135,2017,2017Q4,Rocco Neubert,East,technolgy,1980,7708.38,13756,United States,,GTX,1096,0.035583942,1.135,136,2017Q4,
FH3UXT3T,Darcel Schlecht,GTXPro,,Engaging,8/8/2017,,,,,Melvin Marxen,Central,,,,,,,GTX,4821,,,,,145
VQB0ZCYJ,Donn Cantrell,GTXPro,Initech,Won,8/8/2017,8/11/2017,4859,2017,2017Q3,Rocco Neubert,East,telecommunications,1994,6395.05,20275,United States,,GTX,4821,0.007882182,4.859,3,2017Q3,
6IMKESNY,Jonathan Berthelot,GTXPlusBasic,Toughzap,Won,8/8/2017,8/17/2017,1085,2017,2017Q3,Melvin Marxen,Central,retail,1995,332.43,799,United States,,GTX,1096,-0.010036496,1.085,9,2017Q3,
CLRPASVW,Kami Bicknell,GTXBasic,Cancity,Engaging,8/8/2017,,,,,Summer Sewald,West,retail,2001,718.62,2448,United States,,GTX,550,,,,,145
18N5WD04,Kary Hendrixson,MGSpecial,Singletechno,Lost,8/8/2017,9/24/2017,0,2017,2017Q3,Summer Sewald,West,retail,1996,2214.94,5374,United States,,MG,55,-1,0,47,2017Q3,
FS60AX8A,Lajuana Vencill,GTXBasic,,Engaging,8/8/2017,,,,,Dustin Brinkmann,Central,,,,,,,GTX,550,,,,,145
R26IBPEJ,Lajuana Vencill,GTXBasic,Finhigh,Lost,8/8/2017,11/13/2017,0,2017,2017Q4,Dustin Brinkmann,Central,finance,2006,1102.43,1759,United States,,GTX,550,-1,0,97,2017Q4,
TCBW39GW,Marty Freudenburg,GTXPlusBasic,Zumgoity,Won,8/8/2017,11/7/2017,1196,2017,2017Q4,Melvin Marxen,Central,medical,1984,441.08,1210,United States,,GTX,1096,0.091240876,1.196,91,2017Q4,
F9QHNS68,Marty Freudenburg,GTXPlusPro,Warephase,Won,8/8/2017,8/19/2017,5572,2017,2017Q3,Melvin Marxen,Central,services,1997,2041.73,5276,United States,Warephase,GTX,5482,0.016417366,5.572,11,2017Q3,
7DA7E2K7,Maureen Marcano,MGAdvanced,J-Texon,Won,8/8/2017,11/6/2017,3415,2017,2017Q4,Summer Sewald,West,retail,1989,1388.67,3583,United States,,MG,3393,0.006483938,3.415,90,2017Q4,
O7LSETHG,Rosie Papadopoulos,MGAdvanced,,Engaging,8/8/2017,,,,,Cara Losch,East,,,,,,,MG,3393,,,,,145
GTH7MXLG,Versie Hillebrand,MGSpecial,Scottech,Lost,8/8/2017,8/15/2017,0,2017,2017Q3,Dustin Brinkmann,Central,marketing,2012,45.39,100,United States,Inity,MG,55,-1,0,7,2017Q3,
FCBSZ6FJ,Anna Snelling,GTXPlusPro,,Engaging,8/9/2017,,,,,Dustin Brinkmann,Central,,,,,,,GTX,5482,,,,,144
S931EBRN,Cassey Cress,GTXBasic,,Engaging,8/9/2017,,,,,Rocco Neubert,East,,,,,,,GTX,550,,,,,144
2QISWUQ9,Cassey Cress,GTXBasic,Kinnamplus,Lost,8/9/2017,12/5/2017,0,2017,2017Q4,Rocco Neubert,East,retail,2004,702.72,1831,United States,,GTX,550,-1,0,118,2017Q4,
8CJ0DC9P,Daniell Hammack,GTXPlusBasic,Vehement Capital Partners,Lost,8/9/2017,11/12/2017,0,2017,2017Q4,Rocco Neubert,East,finance,1993,646.1,883,United States,Golddex,GTX,1096,-1,0,95,2017Q4,
S0WEFDP2,Daniell Hammack,GTXPlusBasic,Plussunin,Won,8/9/2017,9/24/2017,1176,2017,2017Q3,Rocco Neubert,East,retail,2003,1419.98,4018,United States,,GTX,1096,0.072992701,1.176,46,2017Q3,
MUSSD9WD,Darcel Schlecht,GTXPlusBasic,Goodsilron,Engaging,8/9/2017,,,,,Melvin Marxen,Central,marketing,2000,2952.73,5107,United States,,GTX,1096,,,,,144
9B20R6A5,Darcel Schlecht,GTXPro,,Engaging,8/9/2017,,,,,Melvin Marxen,Central,,,,,,,GTX,4821,,,,,144
PXXIJWXD,Darcel Schlecht,GTXPro,Streethex,Won,8/9/2017,11/2/2017,4313,2017,2017Q4,Melvin Marxen,Central,retail,1988,1376.8,1165,Belgium,,GTX,4821,-0.105372329,4.313,85,2017Q4,
AQFXE1TA,Donn Cantrell,GTXPro,Konex,Won,8/9/2017,9/15/2017,4662,2017,2017Q3,Rocco Neubert,East,technolgy,1980,7708.38,13756,United States,,GTX,4821,-0.032980709,4.662,37,2017Q3,
N4JDVO8F,Elease Gluck,GTXBasic,Singletechno,Lost,8/9/2017,8/12/2017,0,2017,2017Q3,Celia Rouche,West,retail,1996,2214.94,5374,United States,,GTX,550,-1,0,3,2017Q3,
GXJF1O6U,Elease Gluck,MGAdvanced,Cheers,Lost,8/9/2017,11/18/2017,0,2017,2017Q4,Celia Rouche,West,entertainment,1993,4269.9,6472,United States,Massive Dynamic,MG,3393,-1,0,101,2017Q4,
UZTMM5MG,Garret Kinder,GTXPro,Xx-zobam,Lost,8/9/2017,11/20/2017,0,2017,2017Q4,Cara Losch,East,entertainment,1989,3838.39,8274,United States,,GTX,4821,-1,0,103,2017Q4,
XMVJ5X59,Garret Kinder,MGAdvanced,Plussunin,Won,8/9/2017,11/7/2017,2715,2017,2017Q4,Cara Losch,East,retail,2003,1419.98,4018,United States,,MG,3393,-0.199823165,2.715,90,2017Q4,
AJ3CFCFA,Hayden Neloms,GTXPlusBasic,Hatfan,Lost,8/9/2017,11/19/2017,0,2017,2017Q4,Celia Rouche,West,services,1982,792.46,1299,United States,,GTX,1096,-1,0,102,2017Q4,
SX73M3HS,James Ascencio,GTXBasic,Hottechi,Won,8/9/2017,12/19/2017,511,2017,2017Q4,Summer Sewald,West,technolgy,1997,8170.38,16499,Korea,,GTX,550,-0.070909091,0.511,132,2017Q4,
BJH89YWM,Jonathan Berthelot,GTXBasic,,Engaging,8/9/2017,,,,,Melvin Marxen,Central,,,,,,,GTX,550,,,,,144
EVXPG3V5,Lajuana Vencill,GTXBasic,The New York Inquirer,Engaging,8/9/2017,,,,,Dustin Brinkmann,Central,medical,1996,439.21,792,United States,,GTX,550,,,,,144
YDUL6H8V,Markita Hansen,GTXPlusBasic,Goodsilron,Won,8/9/2017,12/8/2017,1017,2017,2017Q4,Celia Rouche,West,marketing,2000,2952.73,5107,United States,,GTX,1096,-0.072080292,1.017,121,2017Q4,
FSNL204U,Marty Freudenburg,GTXPlusPro,Hatfan,Engaging,8/9/2017,,,,,Melvin Marxen,Central,services,1982,792.46,1299,United States,,GTX,5482,,,,,144
RC4LEDIA,Marty Freudenburg,MGAdvanced,,Engaging,8/9/2017,,,,,Melvin Marxen,Central,,,,,,,MG,3393,,,,,144
DY5RYWTV,Maureen Marcano,GTXPlusBasic,Labdrill,Lost,8/9/2017,8/20/2017,0,2017,2017Q3,Summer Sewald,West,medical,1985,2741.37,9226,United States,,GTX,1096,-1,0,11,2017Q3,
3F9NDPA0,Maureen Marcano,GTXPlusBasic,Konex,Won,8/9/2017,8/10/2017,1102,2017,2017Q3,Summer Sewald,West,technolgy,1980,7708.38,13756,United States,,GTX,1096,0.005474453,1.102,1,2017Q3,
UMKU4ZGE,Maureen Marcano,MGSpecial,Kan-code,Won,8/9/2017,12/4/2017,67,2017,2017Q4,Summer Sewald,West,software,1982,11698.03,34288,United States,,MG,55,0.218181818,0.067,117,2017Q4,
56SRDF1B,Moses Frase,MGSpecial,Genco Pura Olive Oil Company,Won,8/9/2017,9/9/2017,59,2017,2017Q3,Dustin Brinkmann,Central,retail,2007,894.33,1635,Italy,,MG,55,0.072727273,0.059,31,2017Q3,
ID7F5VGK,Niesha Huffines,GTXPlusPro,Domzoom,Lost,8/9/2017,11/25/2017,0,2017,2017Q4,Melvin Marxen,Central,entertainment,1998,217.87,551,United States,,GTX,5482,-1,0,108,2017Q4,
6UQTAD4C,Niesha Huffines,GTXBasic,Hottechi,Won,8/9/2017,12/9/2017,569,2017,2017Q4,Melvin Marxen,Central,technolgy,1997,8170.38,16499,Korea,,GTX,550,0.034545455,0.569,122,2017Q4,
HT17GEXI,Reed Clapper,GTXBasic,Xx-zobam,Won,8/9/2017,12/13/2017,517,2017,2017Q4,Rocco Neubert,East,entertainment,1989,3838.39,8274,United States,,GTX,550,-0.06,0.517,126,2017Q4,
298J5EM0,Vicki Laflamme,GTXBasic,,Engaging,8/9/2017,,,,,Celia Rouche,West,,,,,,,GTX,550,,,,,144
5Q2BP80H,Wilburn Farren,GTXBasic,Iselectrics,Lost,8/9/2017,11/3/2017,0,2017,2017Q4,Cara Losch,East,technolgy,2011,527.11,1428,United States,Acme Corporation,GTX,550,-1,0,86,2017Q4,
JVKP9OCT,Boris Faz,GTXPlusBasic,Donware,Won,8/10/2017,8/22/2017,1171,2017,2017Q3,Rocco Neubert,East,marketing,1999,1197.44,2570,United States,,GTX,1096,0.068430657,1.171,12,2017Q3,
COJKCSVG,Corliss Cosme,GTXBasic,Kinnamplus,Lost,8/10/2017,8/22/2017,0,2017,2017Q3,Cara Losch,East,retail,2004,702.72,1831,United States,,GTX,550,-1,0,12,2017Q3,
533RTCAL,Corliss Cosme,GTXPlusBasic,Donquadtech,Won,8/10/2017,8/20/2017,1143,2017,2017Q3,Cara Losch,East,technolgy,1992,1712.68,3194,United States,Acme Corporation,GTX,1096,0.042883212,1.143,10,2017Q3,
NUBMO8S7,Daniell Hammack,GTXPro,Kan-code,Won,8/10/2017,12/7/2017,5315,2017,2017Q4,Rocco Neubert,East,software,1982,11698.03,34288,United States,,GTX,4821,0.102468368,5.315,119,2017Q4,
Z4OOTJAJ,Darcel Schlecht,GTXPlusPro,,Engaging,8/10/2017,,,,,Melvin Marxen,Central,,,,,,,GTX,5482,,,,,143
DNL2IICB,Darcel Schlecht,MGAdvanced,Codehow,Lost,8/10/2017,8/12/2017,0,2017,2017Q3,Melvin Marxen,Central,software,1998,2714.9,2641,United States,Acme Corporation,MG,3393,-1,0,2,2017Q3,
X7V78ZY0,Elease Gluck,MGSpecial,Scotfind,Won,8/10/2017,8/16/2017,49,2017,2017Q3,Celia Rouche,West,software,1996,6354.87,16780,United States,Bubba Gump,MG,55,-0.109090909,0.049,6,2017Q3,
5GEBBVQQ,Garret Kinder,GTXPlusPro,Bubba Gump,Lost,8/10/2017,11/6/2017,0,2017,2017Q4,Cara Losch,East,software,2002,987.39,2253,United States,Bubba Gump,GTX,5482,-1,0,88,2017Q4,
988J5AUI,Hayden Neloms,GTXPlusBasic,,Engaging,8/10/2017,,,,,Celia Rouche,West,,,,,,,GTX,1096,,,,,143
DMN53GAI,Hayden Neloms,MGAdvanced,J-Texon,Won,8/10/2017,8/13/2017,3511,2017,2017Q3,Celia Rouche,West,retail,1989,1388.67,3583,United States,,MG,3393,0.034777483,3.511,3,2017Q3,
MBPJUJ7F,Jonathan Berthelot,GTXBasic,Plexzap,Engaging,8/10/2017,,,,,Melvin Marxen,Central,retail,2001,2437.85,4874,United States,,GTX,550,,,,,143
B7VEJNPV,Jonathan Berthelot,GTXPro,Codehow,Lost,8/10/2017,11/23/2017,0,2017,2017Q4,Melvin Marxen,Central,software,1998,2714.9,2641,United States,Acme Corporation,GTX,4821,-1,0,105,2017Q4,
CR13KZ71,Kary Hendrixson,GTXPro,Y-corporation,Lost,8/10/2017,11/20/2017,0,2017,2017Q4,Summer Sewald,West,employment,1983,2871.35,9561,United States,,GTX,4821,-1,0,102,2017Q4,
2KWJIZX6,Lajuana Vencill,GTXPlusBasic,,Engaging,8/10/2017,,,,,Dustin Brinkmann,Central,,,,,,,GTX,1096,,,,,143
99EA6HXJ,Markita Hansen,GTXBasic,,Engaging,8/10/2017,,,,,Celia Rouche,West,,,,,,,GTX,550,,,,,143
J31SUXQJ,Marty Freudenburg,GTXPlusPro,Sumace,Engaging,8/10/2017,,,,,Melvin Marxen,Central,retail,2000,167.89,493,Romania,,GTX,5482,,,,,143
DYO98F6J,Marty Freudenburg,MGSpecial,,Engaging,8/10/2017,,,,,Melvin Marxen,Central,,,,,,,MG,55,,,,,143
C23N9DE9,Marty Freudenburg,GTXPlusBasic,Codehow,Won,8/10/2017,8/27/2017,1108,2017,2017Q3,Melvin Marxen,Central,software,1998,2714.9,2641,United States,Acme Corporation,GTX,1096,0.010948905,1.108,17,2017Q3,
FW7QS11M,Maureen Marcano,MGSpecial,Golddex,Lost,8/10/2017,11/7/2017,0,2017,2017Q4,Summer Sewald,West,finance,2008,52.5,165,United States,Golddex,MG,55,-1,0,89,2017Q4,
ZRBHYBW9,Maureen Marcano,MGSpecial,Groovestreet,Lost,8/10/2017,11/3/2017,0,2017,2017Q4,Summer Sewald,West,retail,2003,223.8,299,United States,,MG,55,-1,0,85,2017Q4,
EEB0JYIQ,Niesha Huffines,GTXPlusBasic,,Engaging,8/10/2017,,,,,Melvin Marxen,Central,,,,,,,GTX,1096,,,,,143
JLK580ND,Niesha Huffines,GTXBasic,Stanredtax,Lost,8/10/2017,9/16/2017,0,2017,2017Q3,Melvin Marxen,Central,finance,1987,1698.2,3798,United States,,GTX,550,-1,0,37,2017Q3,
GN9SQ77J,Niesha Huffines,GTXPlusPro,Inity,Won,8/10/2017,8/25/2017,5671,2017,2017Q3,Melvin Marxen,Central,marketing,1986,2403.58,8801,United States,Inity,GTX,5482,0.034476468,5.671,15,2017Q3,
68EYCEV4,Rosie Papadopoulos,GTXPro,Faxquote,Engaging,8/10/2017,,,,,Cara Losch,East,telecommunications,1995,1825.82,5595,United States,Sonron,GTX,4821,,,,,143
1S09GEOL,Rosie Papadopoulos,GTXBasic,Bubba Gump,Lost,8/10/2017,9/9/2017,0,2017,2017Q3,Cara Losch,East,software,2002,987.39,2253,United States,Bubba Gump,GTX,550,-1,0,30,2017Q3,
W0TOD23Z,Versie Hillebrand,GTXBasic,Bioholding,Won,8/10/2017,9/24/2017,546,2017,2017Q3,Dustin Brinkmann,Central,medical,2012,587.34,1356,Philipines,,GTX,550,-0.007272727,0.546,45,2017Q3,
2SI35CTV,Vicki Laflamme,MGSpecial,Golddex,Won,8/10/2017,12/6/2017,57,2017,2017Q4,Celia Rouche,West,finance,2008,52.5,165,United States,Golddex,MG,55,0.036363636,0.057,118,2017Q4,
58CZCKFN,Vicki Laflamme,MGAdvanced,Doncon,Won,8/10/2017,9/28/2017,3195,2017,2017Q3,Celia Rouche,West,technolgy,2010,587.72,1501,United States,,MG,3393,-0.058355438,3.195,49,2017Q3,
3E6J4YRT,Violet Mclelland,GTXBasic,Zotware,Lost,8/10/2017,11/6/2017,0,2017,2017Q4,Cara Losch,East,software,1979,4478.47,13809,United States,,GTX,550,-1,0,88,2017Q4,
L4QYOBFW,Anna Snelling,MGSpecial,Globex Corporation,Lost,8/11/2017,11/6/2017,0,2017,2017Q4,Dustin Brinkmann,Central,technolgy,2000,1223.72,2497,Norway,,MG,55,-1,0,87,2017Q4,
DSC7UB3W,Anna Snelling,MGSpecial,Globex Corporation,Lost,8/11/2017,8/23/2017,0,2017,2017Q3,Dustin Brinkmann,Central,technolgy,2000,1223.72,2497,Norway,,MG,55,-1,0,12,2017Q3,
ZHXBOIJ6,Anna Snelling,MGSpecial,Dontechi,Won,8/11/2017,8/18/2017,46,2017,2017Q3,Dustin Brinkmann,Central,software,1982,4618,10083,United States,,MG,55,-0.163636364,0.046,7,2017Q3,
FBVCN3BA,Anna Snelling,MGSpecial,Streethex,Won,8/11/2017,11/7/2017,65,2017,2017Q4,Dustin Brinkmann,Central,retail,1988,1376.8,1165,Belgium,,MG,55,0.181818182,0.065,88,2017Q4,
P4D1NK6D,Elease Gluck,GTXBasic,,Engaging,8/11/2017,,,,,Celia Rouche,West,,,,,,,GTX,550,,,,,142
