opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,engage_quarter,year,quarter,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price,profit_margin,close_value_k,days_to_close,regional_office_initial,manager_initials,sales_agent_initials,engage_date_formatted,new_opportunity_id,engage_week_number,close_week_number,Central_Cat,East_Cat,West_Cat,Client_Region
GE5SORJX,Corliss Cosme,GTXPlusPro,Kan-code,Won,2017-07-07,2017-09-17,5666.0,2017Q3,2017.0,2017Q3,Cara Losch,East,software,1982.0,11698.03,34288.0,United States,,GTX,5482,0.03356439255746069,5.666,72.0,E,CL,CC,20170707,E/CL/CC179,27,37,support,split2,split2,East-West Split
03O9FNTZ,Daniell Hammack,GTXPlusBasic,Bluth Company,Won,2017-07-07,2017-07-09,1107.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,GTX,1096,0.010036496350364965,1.107,2.0,E,RN,DH,20170707,E/RN/DH156,27,27,support,primary,support,East Core
FIQIRK37,Daniell Hammack,GTXPro,Acme Corporation,Won,2017-07-07,2017-07-08,4089.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,technolgy,1996.0,1100.04,2822.0,United States,Acme Corporation,GTX,4821,-0.1518357187305538,4.089,1.0,E,RN,DH,20170707,E/RN/DH157,27,27,support,primary,support,East Core
M6J6VNVQ,Donn Cantrell,GTXBasic,Ontomedia,Won,2017-07-07,2017-09-08,498.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,employment,1997.0,882.12,2769.0,United States,,GTX,550,-0.0945454545454546,0.498,63.0,E,RN,DC,20170707,E/RN/DC157,27,36,support,primary,support,East Core
S767XDO3,Elease Gluck,MGAdvanced,Hatfan,Lost,2017-07-07,2017-09-07,0.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,services,1982.0,792.46,1299.0,United States,,MG,3393,-1.0,0.0,62.0,W,CR,EG,20170707,W/CR/EG104,27,36,support,support,primary,West Core
ZPKCSV3R,Jonathan Berthelot,MGSpecial,Dontechi,Won,2017-07-07,2017-07-11,64.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,software,1982.0,4618.0,10083.0,United States,,MG,55,0.16363636363636358,0.064,4.0,C,MM,JB,20170707,C/MM/JB155,27,28,primary,support,support,Central Core
CLA3RTMS,Kami Bicknell,MGAdvanced,Xx-holding,Lost,2017-07-07,2017-07-09,0.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,finance,1993.0,7537.24,20293.0,United States,,MG,3393,-1.0,0.0,2.0,W,SS,KB,20170707,W/SS/KB213,27,27,support,support,primary,West Core
K1K48OTP,Kary Hendrixson,GTXPlusPro,Conecom,Engaging,2017-07-07,2017-12-31,,2017Q3,,,Summer Sewald,West,technolgy,2005.0,1520.66,1806.0,United States,,GTX,5482,,,177.0,W,SS,KH,20170707,W/SS/KH270,27,52,primary,support,support,Central Core
OJWV4RT2,Kary Hendrixson,GTXBasic,Konex,Lost,2017-07-07,2017-07-09,0.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,technolgy,1980.0,7708.38,13756.0,United States,,GTX,550,-1.0,0.0,2.0,W,SS,KH,20170707,W/SS/KH271,27,27,support,split2,split2,East-West Split
PMQCN4PR,Kary Hendrixson,GTXBasic,Finjob,Won,2017-07-07,2017-07-09,565.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,employment,1988.0,2059.9,3644.0,United States,,GTX,550,0.027272727272727337,0.565,2.0,W,SS,KH,20170707,W/SS/KH272,27,27,support,support,primary,West Core
CBIFB5BB,Kary Hendrixson,GTXBasic,Kan-code,Won,2017-07-07,2017-07-17,579.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,software,1982.0,11698.03,34288.0,United States,,GTX,550,0.052727272727272734,0.579,10.0,W,SS,KH,20170707,W/SS/KH273,27,29,support,split2,split2,East-West Split
BSVZWUXR,Lajuana Vencill,MGSpecial,Hottechi,Won,2017-07-07,2017-09-11,56.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,technolgy,1997.0,8170.38,16499.0,Korea,,MG,55,0.018181818181818077,0.056,66.0,C,DB,LV,20170707,C/DB/LV141,27,37,split2,support,split2,Central-West Core
PU2UJDTV,Markita Hansen,GTXPro,Scotfind,Won,2017-07-07,2017-09-05,4063.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,GTX,4821,-0.1572287907073221,4.063,60.0,W,CR,MH,20170707,W/CR/MH184,27,36,support,support,primary,West Core
LN9NU0A8,Marty Freudenburg,GTXPlusBasic,Inity,Won,2017-07-07,2017-07-17,1193.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,marketing,1986.0,2403.58,8801.0,United States,Inity,GTX,1096,0.08850364963503643,1.193,10.0,C,MM,MF,20170707,C/MM/MF101,27,29,primary,support,support,Central Core
KD27RNU9,Moses Frase,GTXBasic,Scottech,Lost,2017-07-07,2017-07-15,0.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,marketing,2012.0,45.39,100.0,United States,Inity,GTX,550,-1.0,0.0,8.0,C,DB,MF,20170707,C/DB/MF123,27,28,primary,support,support,Central Core
FN50OJHN,Niesha Huffines,GTXPlusBasic,Betatech,Won,2017-07-07,2017-07-11,1088.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,medical,1986.0,647.18,1185.0,Kenya,,GTX,1096,-0.007299270072992692,1.088,4.0,C,MM,NH,20170707,C/MM/NH105,27,28,primary,support,support,Central Core
YA68AAQK,Reed Clapper,GTXPlusBasic,Xx-zobam,Lost,2017-07-07,2017-09-17,0.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,entertainment,1989.0,3838.39,8274.0,United States,,GTX,1096,-1.0,0.0,72.0,E,RN,RC,20170707,E/RN/RC137,27,37,support,primary,support,East Core
90K2ZTKB,Rosalina Dieter,MGSpecial,Xx-holding,Won,2017-07-07,2017-09-11,58.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,finance,1993.0,7537.24,20293.0,United States,,MG,55,0.05454545454545445,0.058,66.0,W,CR,RD,20170707,W/CR/RD95,27,37,support,support,primary,West Core
YYTZSTL0,Rosie Papadopoulos,GTXPlusPro,,Engaging,2017-07-07,2017-12-31,,2017Q3,,,Cara Losch,East,,,,,,,GTX,5482,,,177.0,E,CL,RP,20170707,E/CL/RP91,27,52,,,,Other
1M0THQSZ,Vicki Laflamme,MGAdvanced,Golddex,Lost,2017-07-07,2017-07-09,0.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,finance,2008.0,52.5,165.0,United States,Golddex,MG,3393,-1.0,0.0,2.0,W,CR,VL,20170707,W/CR/VL259,27,27,support,support,primary,West Core
Y1GEH2EG,Vicki Laflamme,GTXPlusPro,Green-Plus,Won,2017-07-07,2017-07-13,4466.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,services,2003.0,692.19,1922.0,United States,,GTX,5482,-0.18533381977380514,4.466,6.0,W,CR,VL,20170707,W/CR/VL260,27,28,support,support,primary,West Core
ORM1IRQ2,Violet Mclelland,MGSpecial,,Engaging,2017-07-07,2017-12-31,,2017Q3,,,Cara Losch,East,,,,,,,MG,55,,,177.0,E,CL,VM,20170707,E/CL/VM150,27,52,,,,Other
593L4BNI,Violet Mclelland,GTXBasic,Kinnamplus,Lost,2017-07-07,2017-07-14,0.0,2017Q3,2017.0,2017Q3,Cara Losch,East,retail,2004.0,702.72,1831.0,United States,,GTX,550,-1.0,0.0,7.0,E,CL,VM,20170707,E/CL/VM151,27,28,support,primary,support,East Core
83EZC8YK,Violet Mclelland,MGAdvanced,Xx-zobam,Lost,2017-07-07,2017-07-15,0.0,2017Q3,2017.0,2017Q3,Cara Losch,East,entertainment,1989.0,3838.39,8274.0,United States,,MG,3393,-1.0,0.0,8.0,E,CL,VM,20170707,E/CL/VM152,27,28,support,primary,support,East Core
4MTCQ31T,Anna Snelling,MGSpecial,Gogozoom,Won,2017-07-08,2017-11-06,55.0,2017Q3,2017.0,2017Q4,Dustin Brinkmann,Central,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,55,0.0,0.055,121.0,C,DB,AS,20170708,C/DB/AS199,27,45,primary,support,support,Central Core
QU220OFI,Boris Faz,GTXBasic,Finhigh,Engaging,2017-07-08,2017-12-31,,2017Q3,,,Rocco Neubert,East,finance,2006.0,1102.43,1759.0,United States,,GTX,550,,,176.0,E,RN,BF,20170708,E/RN/BF115,27,52,primary,support,support,Central Core
TJYNW3C7,Cassey Cress,GTXPlusBasic,Donware,Lost,2017-07-08,2017-07-15,0.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,marketing,1999.0,1197.44,2570.0,United States,,GTX,1096,-1.0,0.0,7.0,E,RN,CC,20170708,E/RN/CC206,27,28,support,primary,support,East Core
COGZW25D,Cassey Cress,GTXPlusBasic,Konex,Won,2017-07-08,2017-07-16,861.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,technolgy,1980.0,7708.38,13756.0,United States,,GTX,1096,-0.21441605839416056,0.861,8.0,E,RN,CC,20170708,E/RN/CC207,27,28,support,split2,split2,East-West Split
B3A6VXVQ,Corliss Cosme,GTXBasic,Acme Corporation,Engaging,2017-07-08,2017-12-31,,2017Q3,,,Cara Losch,East,technolgy,1996.0,1100.04,2822.0,United States,Acme Corporation,GTX,550,,,176.0,E,CL,CC,20170708,E/CL/CC180,27,52,support,primary,support,East Core
O83AR1CC,Corliss Cosme,MGAdvanced,Plussunin,Lost,2017-07-08,2017-07-09,0.0,2017Q3,2017.0,2017Q3,Cara Losch,East,retail,2003.0,1419.98,4018.0,United States,,MG,3393,-1.0,0.0,1.0,E,CL,CC,20170708,E/CL/CC181,27,27,support,primary,support,East Core
BOG3D6D7,Corliss Cosme,GTXPro,Umbrella Corporation,Won,2017-07-08,2017-07-19,5137.0,2017Q3,2017.0,2017Q3,Cara Losch,East,finance,1998.0,2022.14,5113.0,United States,,GTX,4821,0.06554656710226103,5.137,11.0,E,CL,CC,20170708,E/CL/CC182,27,29,support,primary,support,East Core
J03H7OQF,Darcel Schlecht,MGSpecial,Betatech,Won,2017-07-08,2017-07-16,54.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,medical,1986.0,647.18,1185.0,Kenya,,MG,55,-0.018181818181818188,0.054,8.0,C,MM,DS,20170708,C/MM/DS310,27,28,primary,support,support,Central Core
DJXM9LIW,Donn Cantrell,GTXPlusBasic,Kinnamplus,Won,2017-07-08,2017-07-14,1020.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,retail,2004.0,702.72,1831.0,United States,,GTX,1096,-0.06934306569343063,1.02,6.0,E,RN,DC,20170708,E/RN/DC158,27,28,support,primary,support,East Core
6XH71PH8,Donn Cantrell,GTXPlusBasic,Yearin,Won,2017-07-08,2017-09-28,1136.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,retail,2005.0,2261.05,3851.0,United States,,GTX,1096,0.03649635036496357,1.136,82.0,E,RN,DC,20170708,E/RN/DC159,27,39,support,primary,support,East Core
AW1U6QKR,Donn Cantrell,MGSpecial,Konex,Won,2017-07-08,2017-07-14,55.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,technolgy,1980.0,7708.38,13756.0,United States,,MG,55,0.0,0.055,6.0,E,RN,DC,20170708,E/RN/DC160,27,28,support,split2,split2,East-West Split
MAVEITJH,Elease Gluck,GTXPro,Groovestreet,Won,2017-07-08,2017-09-09,5097.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,retail,2003.0,223.8,299.0,United States,,GTX,4821,0.05724953329184812,5.097,63.0,W,CR,EG,20170708,W/CR/EG105,27,36,support,support,primary,West Core
GUJNYTXN,Garret Kinder,GTXBasic,Kinnamplus,Won,2017-07-08,2017-07-09,483.0,2017Q3,2017.0,2017Q3,Cara Losch,East,retail,2004.0,702.72,1831.0,United States,,GTX,550,-0.12181818181818183,0.483,1.0,E,CL,GK,20170708,E/CL/GK77,27,27,support,primary,support,East Core
QKXCMJVB,James Ascencio,GTXBasic,,Engaging,2017-07-08,2017-12-31,,2017Q3,,,Summer Sewald,West,,,,,,,GTX,550,,,176.0,W,SS,JA,20170708,W/SS/JA157,27,52,,,,Other
ELLLRB7A,James Ascencio,GTXBasic,Zoomit,Won,2017-07-08,2017-08-29,587.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,entertainment,1992.0,324.19,978.0,United States,,GTX,550,0.06727272727272737,0.587,52.0,W,SS,JA,20170708,W/SS/JA158,27,35,support,support,primary,West Core
F4EHCQIC,James Ascencio,GTXPlusPro,Kan-code,Won,2017-07-08,2017-07-16,5284.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,software,1982.0,11698.03,34288.0,United States,,GTX,5482,-0.0361182050346589,5.284,8.0,W,SS,JA,20170708,W/SS/JA159,27,28,support,split2,split2,East-West Split
EHC9KQDN,Jonathan Berthelot,GTXBasic,Scottech,Lost,2017-07-08,2017-07-09,0.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,marketing,2012.0,45.39,100.0,United States,Inity,GTX,550,-1.0,0.0,1.0,C,MM,JB,20170708,C/MM/JB156,27,27,primary,support,support,Central Core
MBLFZPU2,Jonathan Berthelot,GTXBasic,Warephase,Lost,2017-07-08,2017-09-12,0.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,services,1997.0,2041.73,5276.0,United States,Warephase,GTX,550,-1.0,0.0,66.0,C,MM,JB,20170708,C/MM/JB157,27,37,primary,support,support,Central Core
L0SOZL9A,Kary Hendrixson,MGAdvanced,Y-corporation,Lost,2017-07-08,2017-09-28,0.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,employment,1983.0,2871.35,9561.0,United States,,MG,3393,-1.0,0.0,82.0,W,SS,KH,20170708,W/SS/KH274,27,39,support,support,primary,West Core
00XBYXIB,Kary Hendrixson,GTXPlusBasic,Green-Plus,Won,2017-07-08,2017-07-09,993.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,services,2003.0,692.19,1922.0,United States,,GTX,1096,-0.09397810218978098,0.993,1.0,W,SS,KH,20170708,W/SS/KH275,27,27,support,support,primary,West Core
ASN7OCWQ,Markita Hansen,GTXBasic,Groovestreet,Lost,2017-07-08,2017-07-15,0.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,retail,2003.0,223.8,299.0,United States,,GTX,550,-1.0,0.0,7.0,W,CR,MH,20170708,W/CR/MH185,27,28,support,support,primary,West Core
SHS9HQX4,Maureen Marcano,GTXPro,Finjob,Won,2017-07-08,2017-09-19,4642.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,employment,1988.0,2059.9,3644.0,United States,,GTX,4821,-0.03712922630159721,4.642,73.0,W,SS,MM,20170708,W/SS/MM173,27,38,support,support,primary,West Core
JYEQFGS5,Reed Clapper,GTXPro,Umbrella Corporation,Lost,2017-07-08,2017-07-17,0.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,finance,1998.0,2022.14,5113.0,United States,,GTX,4821,-1.0,0.0,9.0,E,RN,RC,20170708,E/RN/RC138,27,29,support,primary,support,East Core
S9DVJGUO,Reed Clapper,GTXPro,Kan-code,Won,2017-07-08,2017-07-15,4530.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,software,1982.0,11698.03,34288.0,United States,,GTX,4821,-0.06036092097075296,4.53,7.0,E,RN,RC,20170708,E/RN/RC139,27,28,support,split2,split2,East-West Split
0YPN92QB,Rosalina Dieter,MGSpecial,Y-corporation,Lost,2017-07-08,2017-07-10,0.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,employment,1983.0,2871.35,9561.0,United States,,MG,55,-1.0,0.0,2.0,W,CR,RD,20170708,W/CR/RD96,27,28,support,support,primary,West Core
UIA0FO51,Rosie Papadopoulos,MGAdvanced,Xx-zobam,Won,2017-07-08,2017-07-09,3569.0,2017Q3,2017.0,2017Q3,Cara Losch,East,entertainment,1989.0,3838.39,8274.0,United States,,MG,3393,0.05187150014736219,3.569,1.0,E,CL,RP,20170708,E/CL/RP92,27,27,support,primary,support,East Core
48J7F1A2,Vicki Laflamme,MGAdvanced,Hottechi,Won,2017-07-08,2017-08-31,3276.0,2017Q3,2017.0,2017Q3,Celia Rouche,West,technolgy,1997.0,8170.38,16499.0,Korea,,MG,3393,-0.03448275862068961,3.276,54.0,W,CR,VL,20170708,W/CR/VL261,27,35,split2,support,split2,Central-West Core
0D37PQA0,Violet Mclelland,GTXPlusBasic,,Engaging,2017-07-08,2017-12-31,,2017Q3,,,Cara Losch,East,,,,,,,GTX,1096,,,176.0,E,CL,VM,20170708,E/CL/VM153,27,52,,,,Other
D193SPY4,Violet Mclelland,MGSpecial,Plussunin,Engaging,2017-07-08,2017-12-31,,2017Q3,,,Cara Losch,East,retail,2003.0,1419.98,4018.0,United States,,MG,55,,,176.0,E,CL,VM,20170708,E/CL/VM154,27,52,support,primary,support,East Core
SFIMNCPZ,Violet Mclelland,MGAdvanced,Mathtouch,Lost,2017-07-08,2017-07-10,0.0,2017Q3,2017.0,2017Q3,Cara Losch,East,marketing,1984.0,3027.46,9516.0,Jordan,,MG,3393,-1.0,0.0,2.0,E,CL,VM,20170708,E/CL/VM155,27,28,support,primary,support,East Core
57NT8T8S,Zane Levy,GTXBasic,Finjob,Lost,2017-07-08,2017-07-16,0.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,employment,1988.0,2059.9,3644.0,United States,,GTX,550,-1.0,0.0,8.0,W,SS,ZL,20170708,W/SS/ZL197,27,28,support,support,primary,West Core
7GLF1GBJ,Zane Levy,GTXPlusBasic,Green-Plus,Lost,2017-07-08,2017-07-16,0.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,services,2003.0,692.19,1922.0,United States,,GTX,1096,-1.0,0.0,8.0,W,SS,ZL,20170708,W/SS/ZL198,27,28,support,support,primary,West Core
YST07PM6,Zane Levy,GTXPlusPro,Doncon,Lost,2017-07-08,2017-07-17,0.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,technolgy,2010.0,587.72,1501.0,United States,,GTX,5482,-1.0,0.0,9.0,W,SS,ZL,20170708,W/SS/ZL199,27,29,support,support,primary,West Core
HPU7RQG6,Zane Levy,GTXPlusPro,Rantouch,Lost,2017-07-08,2017-07-15,0.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,telecommunications,1994.0,1188.42,3015.0,United States,,GTX,5482,-1.0,0.0,7.0,W,SS,ZL,20170708,W/SS/ZL200,27,28,support,support,primary,West Core
6Z1XK6YR,Zane Levy,GTXPro,Hatfan,Lost,2017-07-08,2017-11-09,0.0,2017Q3,2017.0,2017Q4,Summer Sewald,West,services,1982.0,792.46,1299.0,United States,,GTX,4821,-1.0,0.0,124.0,W,SS,ZL,20170708,W/SS/ZL201,27,45,support,support,primary,West Core
045D5MZO,Zane Levy,GTXPlusPro,Kan-code,Won,2017-07-08,2017-07-17,5576.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,software,1982.0,11698.03,34288.0,United States,,GTX,5482,0.017147026632615914,5.576,9.0,W,SS,ZL,20170708,W/SS/ZL202,27,29,support,split2,split2,East-West Split
K1UREXI5,Anna Snelling,GTXBasic,Genco Pura Olive Oil Company,Won,2017-07-09,2017-09-16,460.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,retail,2007.0,894.33,1635.0,Italy,,GTX,550,-0.1636363636363637,0.46,69.0,C,DB,AS,20170709,C/DB/AS200,27,37,primary,support,support,Central Core
M7Y1LHHA,Boris Faz,GTXBasic,Zathunicon,Won,2017-07-09,2017-07-16,457.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,retail,2010.0,71.12,144.0,United States,,GTX,550,-0.16909090909090907,0.457,7.0,E,RN,BF,20170709,E/RN/BF116,27,28,support,primary,support,East Core
NK1B8YME,Cassey Cress,GTXPlusPro,,Engaging,2017-07-09,2017-12-31,,2017Q3,,,Rocco Neubert,East,,,,,,,GTX,5482,,,175.0,E,RN,CC,20170709,E/RN/CC208,27,52,,,,Other
WP6SUIMC,Cassey Cress,MGAdvanced,Silis,Lost,2017-07-09,2017-07-15,0.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,medical,1994.0,2818.38,6290.0,United States,,MG,3393,-1.0,0.0,6.0,E,RN,CC,20170709,E/RN/CC209,27,28,support,primary,support,East Core
SGI5I4X1,Corliss Cosme,GTXBasic,Gekko & Co,Won,2017-07-09,2017-07-10,665.0,2017Q3,2017.0,2017Q3,Cara Losch,East,retail,1990.0,2520.83,3502.0,United States,,GTX,550,0.209090909090909,0.665,1.0,E,CL,CC,20170709,E/CL/CC183,27,28,support,primary,support,East Core
U07VUUGP,Corliss Cosme,GTXPlusBasic,Zathunicon,Won,2017-07-09,2017-07-15,1122.0,2017Q3,2017.0,2017Q3,Cara Losch,East,retail,2010.0,71.12,144.0,United States,,GTX,1096,0.02372262773722622,1.122,6.0,E,CL,CC,20170709,E/CL/CC184,27,28,support,primary,support,East Core
SEC6K7X2,Corliss Cosme,GTXPlusPro,Umbrella Corporation,Won,2017-07-09,2017-07-18,5578.0,2017Q3,2017.0,2017Q3,Cara Losch,East,finance,1998.0,2022.14,5113.0,United States,,GTX,5482,0.017511856986501373,5.578,9.0,E,CL,CC,20170709,E/CL/CC185,27,29,support,primary,support,East Core
OT26ZUZ7,Daniell Hammack,GTXPro,Betatech,Engaging,2017-07-09,2017-12-31,,2017Q3,,,Rocco Neubert,East,medical,1986.0,647.18,1185.0,Kenya,,GTX,4821,,,175.0,E,RN,DH,20170709,E/RN/DH158,27,52,primary,support,support,Central Core
MXVBWIE5,Darcel Schlecht,GTXBasic,Rundofase,Won,2017-07-09,2017-09-08,460.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,technolgy,1983.0,1008.06,1238.0,United States,,GTX,550,-0.1636363636363637,0.46,61.0,C,MM,DS,20170709,C/MM/DS311,27,36,primary,support,support,Central Core
794F5VJB,Donn Cantrell,GTXPlusBasic,Donware,Won,2017-07-09,2017-08-31,1133.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,marketing,1999.0,1197.44,2570.0,United States,,GTX,1096,0.033759124087591186,1.133,53.0,E,RN,DC,20170709,E/RN/DC161,27,35,support,primary,support,East Core
TNEB1XNK,Donn Cantrell,GTXPlusBasic,Gekko & Co,Won,2017-07-09,2017-09-18,1194.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,retail,1990.0,2520.83,3502.0,United States,,GTX,1096,0.08941605839416056,1.194,71.0,E,RN,DC,20170709,E/RN/DC162,27,38,support,primary,support,East Core
P60PIE95,Donn Cantrell,GTXPlusPro,Yearin,Won,2017-07-09,2017-09-16,5861.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,retail,2005.0,2261.05,3851.0,United States,,GTX,5482,0.0691353520612914,5.861,69.0,E,RN,DC,20170709,E/RN/DC163,27,37,support,primary,support,East Core
HI9S2MRZ,Elease Gluck,GTXPlusBasic,,Engaging,2017-07-09,2017-12-31,,2017Q3,,,Celia Rouche,West,,,,,,,GTX,1096,,,175.0,W,CR,EG,20170709,W/CR/EG106,27,52,,,,Other
QKOAWRXD,Gladys Colclough,GTXBasic,Dontechi,Lost,2017-07-09,2017-07-17,0.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,software,1982.0,4618.0,10083.0,United States,,GTX,550,-1.0,0.0,8.0,C,MM,GC,20170709,C/MM/GC127,27,29,primary,support,support,Central Core
NC7V5K1T,Gladys Colclough,GTXPlusBasic,Stanredtax,Won,2017-07-09,2017-08-28,1194.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,finance,1987.0,1698.2,3798.0,United States,,GTX,1096,0.08941605839416056,1.194,50.0,C,MM,GC,20170709,C/MM/GC128,27,35,primary,support,support,Central Core
XTAPYDDI,Gladys Colclough,GTXPro,Funholding,Won,2017-07-09,2017-07-11,4440.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,4821,-0.07902924704418168,4.44,2.0,C,MM,GC,20170709,C/MM/GC129,27,28,primary,support,support,Central Core
0CTHPQGT,Jonathan Berthelot,MGSpecial,Cancity,Won,2017-07-09,2017-07-19,53.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,MG,55,-0.036363636363636376,0.053,10.0,C,MM,JB,20170709,C/MM/JB158,27,29,primary,support,support,Central Core
N9KFOKLS,Kami Bicknell,GTXBasic,Sonron,Lost,2017-07-09,2017-07-14,0.0,2017Q3,2017.0,2017Q3,Summer Sewald,West,telecommunications,1999.0,1699.85,5108.0,United States,Sonron,GTX,550,-1.0,0.0,5.0,W,SS,KB,20170709,W/SS/KB214,27,28,support,support,primary,West Core
02SSRMSA,Lajuana Vencill,GTXPlusBasic,Inity,Won,2017-07-09,2017-07-13,1192.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,marketing,1986.0,2403.58,8801.0,United States,Inity,GTX,1096,0.0875912408759123,1.192,4.0,C,DB,LV,20170709,C/DB/LV142,27,28,primary,support,support,Central Core
HBJPBF3P,Marty Freudenburg,MGSpecial,Conecom,Won,2017-07-09,2017-09-01,54.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,technolgy,2005.0,1520.66,1806.0,United States,,MG,55,-0.018181818181818188,0.054,54.0,C,MM,MF,20170709,C/MM/MF102,27,35,primary,support,support,Central Core
E6D2DBXF,Moses Frase,MGAdvanced,Ron-tech,Lost,2017-07-09,2017-07-13,0.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,medical,1992.0,3922.42,6837.0,United States,,MG,3393,-1.0,0.0,4.0,C,DB,MF,20170709,C/DB/MF124,27,28,primary,support,support,Central Core
OUMM04QV,Moses Frase,GTXPlusPro,Warephase,Won,2017-07-09,2017-07-18,4651.0,2017Q3,2017.0,2017Q3,Dustin Brinkmann,Central,services,1997.0,2041.73,5276.0,United States,Warephase,GTX,5482,-0.15158701203940173,4.651,9.0,C,DB,MF,20170709,C/DB/MF125,27,29,primary,support,support,Central Core
TZQWGMG7,Niesha Huffines,GTXPlusPro,Rangreen,Lost,2017-07-09,2017-07-19,0.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,technolgy,1987.0,2938.67,8775.0,Panama,,GTX,5482,-1.0,0.0,10.0,C,MM,NH,20170709,C/MM/NH106,27,29,primary,support,support,Central Core
66KFPHBT,Niesha Huffines,GTXPlusPro,Betatech,Won,2017-07-09,2017-09-24,5944.0,2017Q3,2017.0,2017Q3,Melvin Marxen,Central,medical,1986.0,647.18,1185.0,Kenya,,GTX,5482,0.08427581174753729,5.944,77.0,C,MM,NH,20170709,C/MM/NH107,27,38,primary,support,support,Central Core
WL4TLMUC,Reed Clapper,MGAdvanced,Gekko & Co,Lost,2017-07-09,2017-07-17,0.0,2017Q3,2017.0,2017Q3,Rocco Neubert,East,retail,1990.0,2520.83,3502.0,United States,,MG,3393,-1.0,0.0,8.0,E,RN,RC,20170709,E/RN/RC140,27,29,support,primary,support,East Core
6AO6E15O,Rosalina Dieter,GTXPro,Statholdings,Engaging,2017-07-09,2017-12-31,,2017Q3,,,Celia Rouche,West,employment,1997.0,291.27,586.0,United States,,GTX,4821,,,175.0,W,CR,RD,20170709,W/CR/RD97,27,52,primary,support,support,Central Core
OW9OM3UO,Rosalina Dieter,MGAdvanced,,Engaging,2017-07-09,2017-12-31,,2017Q3,,,Celia Rouche,West,,,,,,,MG,3393,,,175.0,W,CR,RD,20170709,W/CR/RD98,27,52,,,,Other
